timestamp_sec,deviation_from_stimulus_x_dva,deviation_from_stimulus_y_dva,stimulus_x_deg,stimulus_y_deg,kappa_x_deg,kappa_y_deg,is_fixation_outlier,participant_in_training_set
0.0,0.3226,-0.3997,3,0,5.453,1.1326,0.0,False
0.008300000000019736,0.3218,-0.4237,3,0,5.453,1.1326,0.0,False
0.01680000000001769,0.3015,-0.4597,3,0,5.453,1.1326,0.0,False
0.025000000000005684,0.4024,-0.4419,3,0,5.453,1.1326,0.0,False
0.033299999999997,0.439,-0.5232,3,0,5.453,1.1326,0.0,False
0.041700000000020054,0.3875,-0.5041,3,0,5.453,1.1326,0.0,False
0.05000000000001137,0.2497,-0.3364,3,0,5.453,1.1326,0.0,False
0.05830000000000268,0.422,-0.5878,3,0,5.453,1.1326,0.0,False
0.06669999999999732,0.4168,-0.4395,3,0,5.453,1.1326,0.0,False
0.07500000000001705,0.4313,-0.6466,3,0,5.453,1.1326,0.0,False
0.08330000000000837,0.3429,-0.4174,3,0,5.453,1.1326,0.0,False
0.091700000000003,0.3895,-0.5078,3,0,5.453,1.1326,0.0,False
0.09999999999999432,0.3903,-0.4936,3,0,5.453,1.1326,0.0,False
0.10830000000001405,0.4773,-0.5979,3,0,5.453,1.1326,0.0,False
0.116800000000012,0.2807,-0.5706,3,0,5.453,1.1326,0.0,False
0.12520000000000664,0.3291,-0.5647,3,0,5.453,1.1326,0.0,False
0.13339999999999463,0.4278,-0.6225,3,0,5.453,1.1326,0.0,False
0.14170000000001437,0.3708,-0.5448,3,0,5.453,1.1326,0.0,False
0.15000000000000568,0.3684,-0.5768,3,0,5.453,1.1326,0.0,False
0.15840000000000032,0.3491,-0.456,3,0,5.453,1.1326,0.0,False
0.16670000000002005,0.4713,-0.5173,3,0,5.453,1.1326,0.0,False
0.17500000000001137,0.4133,-0.5119,3,0,5.453,1.1326,0.0,False
0.18330000000000268,0.3716,-0.5807,3,0,5.453,1.1326,0.0,False
0.19169999999999732,0.3676,-0.5621,3,0,5.453,1.1326,0.0,False
0.20000000000001705,0.4657,-0.4642,3,0,5.453,1.1326,0.0,False
0.20830000000000837,0.3099,-0.5987,3,0,5.453,1.1326,0.0,False
0.216700000000003,0.4477,-0.5455,3,0,5.453,1.1326,0.0,False
0.22499999999999432,0.3571,-0.4595,3,0,5.453,1.1326,0.0,False
0.23330000000001405,0.2554,-0.5004,3,0,5.453,1.1326,0.0,False
0.24170000000000869,0.2501,-0.4616,3,0,5.453,1.1326,0.0,False
0.25,0.2986,-0.633,3,0,5.453,1.1326,0.0,False
0.25839999999999463,0.2223,-0.6376,3,0,5.453,1.1326,0.0,False
0.2668000000000177,0.2822,-0.4196,3,0,5.453,1.1326,0.0,False
0.2750000000000057,0.2664,-0.5331,3,0,5.453,1.1326,0.0,False
0.283299999999997,0.1535,-0.6075,3,0,5.453,1.1326,0.0,False
0.29170000000002005,0.3398,-0.5774,3,0,5.453,1.1326,0.0,False
0.3001000000000147,0.3684,-0.5952,3,0,5.453,1.1326,0.0,False
0.3083000000000027,0.1664,-0.4693,3,0,5.453,1.1326,0.0,False
0.31680000000000064,0.5171,-0.5888,3,0,5.453,1.1326,0.0,False
0.32500000000001705,0.3351,-0.548,3,0,5.453,1.1326,0.0,False
0.3334000000000117,0.2529,-0.4713,3,0,5.453,1.1326,0.0,False
0.341700000000003,0.3159,-0.4819,3,0,5.453,1.1326,0.0,False
0.3499999999999943,0.321,-0.6661,3,0,5.453,1.1326,0.0,False
0.35830000000001405,0.2146,-0.5296,3,0,5.453,1.1326,0.0,False
0.3667000000000087,0.4552,-0.5819,3,0,5.453,1.1326,0.0,False
0.3751000000000033,0.4045,-0.5444,3,0,5.453,1.1326,0.0,False
0.38339999999999463,0.5051,-0.5192,3,0,5.453,1.1326,0.0,False
0.39170000000001437,0.4192,-0.6614,3,0,5.453,1.1326,0.0,False
0.4000000000000057,0.3459,-0.5444,3,0,5.453,1.1326,0.0,False
0.408299999999997,0.3278,-0.5605,3,0,5.453,1.1326,0.0,False
0.41670000000002005,0.3637,-0.6003,3,0,5.453,1.1326,0.0,False
0.42500000000001137,0.48,-0.5768,3,0,5.453,1.1326,0.0,False
0.4333000000000027,0.3427,-0.6974,3,0,5.453,1.1326,0.0,False
0.4416999999999973,0.4315,-0.6635,3,0,5.453,1.1326,0.0,False
0.45000000000001705,0.4244,-0.6123,3,0,5.453,1.1326,0.0,False
0.45830000000000837,0.4081,-0.5727,3,0,5.453,1.1326,0.0,False
0.466700000000003,0.3409,-0.6146,3,0,5.453,1.1326,0.0,False
0.4749999999999943,0.3131,-0.7189,3,0,5.453,1.1326,0.0,False
0.48330000000001405,0.3251,-0.5627,3,0,5.453,1.1326,0.0,False
0.4917000000000087,0.4076,-0.6129,3,0,5.453,1.1326,0.0,False
0.5,0.2844,-0.6184,3,0,5.453,1.1326,0.0,False
0.5083000000000197,0.4155,-0.5881,3,0,5.453,1.1326,0.0,False
0.5167000000000144,0.4399,-0.561,3,0,5.453,1.1326,0.0,False
0.5250000000000057,0.3056,-0.5908,3,0,5.453,1.1326,0.0,False
0.5335000000000036,0.5077,-0.5036,3,0,5.453,1.1326,0.0,False
0.54170000000002,0.36,-0.5131,3,0,5.453,1.1326,0.0,False
0.5500000000000114,0.4739,-0.6081,3,0,5.453,1.1326,0.0,False
0.5583000000000027,0.3349,-0.6838,3,0,5.453,1.1326,0.0,False
0.5666999999999973,0.3889,-0.447,3,0,5.453,1.1326,0.0,False
0.575000000000017,0.4998,-0.4667,3,0,5.453,1.1326,0.0,False
0.5833000000000084,0.1061,-0.6455,3,0,5.453,1.1326,0.0,False
0.591700000000003,0.5034,-0.3034,3,0,5.453,1.1326,0.0,False
0.5999999999999943,0.1211,-0.4906,3,0,5.453,1.1326,0.0,False
0.608300000000014,0.3548,-0.3008,3,0,5.453,1.1326,0.0,False
0.6167000000000087,0.3213,-0.4029,3,0,5.453,1.1326,0.0,False
0.625,0.4797,-0.4888,3,0,5.453,1.1326,0.0,False
0.633499999999998,0.5207,-0.2747,3,0,5.453,1.1326,0.0,False
0.6417000000000144,0.3925,-0.3648,3,0,5.453,1.1326,0.0,False
0.6500000000000057,0.2039,-0.5441,3,0,5.453,1.1326,0.0,False
0.658299999999997,0.4511,-0.4123,3,0,5.453,1.1326,0.0,False
0.666799999999995,0.3076,-0.527,3,0,5.453,1.1326,0.0,False
0.6750000000000114,0.3647,-0.401,3,0,5.453,1.1326,0.0,False
0.683400000000006,0.5269,-0.5648,3,0,5.453,1.1326,0.0,False
0.6916999999999973,0.4522,-0.4487,3,0,5.453,1.1326,0.0,False
0.700000000000017,0.3601,-0.5369,3,0,5.453,1.1326,0.0,False
0.7083000000000084,0.4006,-0.6508,3,0,5.453,1.1326,0.0,False
0.7169000000000096,0.4478,-0.4819,3,0,5.453,1.1326,0.0,False
0.7250999999999976,0.4577,-0.4119,3,0,5.453,1.1326,0.0,False
0.733300000000014,0.1907,-0.383,3,0,5.453,1.1326,0.0,False
0.7419000000000153,0.3254,-0.5825,3,0,5.453,1.1326,0.0,False
0.75,0.2686,-0.5323,3,0,5.453,1.1326,0.0,False
0.7583000000000197,0.3611,-0.5387,3,0,5.453,1.1326,0.0,False
0.7667000000000144,0.3436,-0.5139,3,0,5.453,1.1326,0.0,False
0.7750000000000057,0.4565,-0.5549,3,0,5.453,1.1326,0.0,False
0.7834000000000003,0.3892,-0.4548,3,0,5.453,1.1326,0.0,False
0.79170000000002,0.5185,-0.421,3,0,5.453,1.1326,0.0,False
0.8000000000000114,0.4942,-0.4818,3,0,5.453,1.1326,0.0,False
0.808400000000006,0.4146,-0.4711,3,0,5.453,1.1326,0.0,False
0.8166999999999973,0.512,-0.4895,3,0,5.453,1.1326,0.0,False
0.825000000000017,0.511,-0.4558,3,0,5.453,1.1326,0.0,False
0.8334000000000117,0.5239,-0.5278,3,0,5.453,1.1326,0.0,False
0.841700000000003,0.5323,-0.4798,3,0,5.453,1.1326,0.0,False
0.8499999999999943,0.5421,-0.5354,3,0,5.453,1.1326,0.0,False
