timestamp_sec,icX_left,icY_left,icZ_left,igX_left,igY_left,igZ_left,icX_right,icY_right,icZ_right,igX_right,igY_right,igZ_right,stimulus_order_from_viewers,reference_fixation_id
-0.0226729,-68.57883855370179,-260.1189801323948,-977.0965839013438,-0.0631685403696664,-0.0148894682338381,-0.9978917973624588,-12.764294794556102,-259.264679505695,-976.8443854259688,-0.016973895613804,-0.021472457384081,-0.9996253400357458,,
-0.0142754,-68.57543056452043,-260.1257178502757,-977.1022909323456,-0.0648117900379611,-0.0135907071492171,-0.9978049531603151,-12.762668763123548,-259.2533883192839,-976.8307168756598,-0.0151186529276585,-0.0183115004106679,-0.9997180178862252,,
-0.0059165,-69.10614661951033,-261.072997500218,-976.5102054692852,-0.0650359933022505,-0.0145934830302398,-0.9977762022759588,-12.765010629728309,-259.26332477301173,-976.839833201326,-0.0155256715108634,-0.0209313636277081,-0.9996603580920976,,
0.0023802,-69.10544713174727,-261.0766740069148,-976.5155256391248,-0.064152292254287,-0.0161041951494449,-0.9978101714740676,-11.99989741966871,-257.4472032635167,-977.429782690328,-0.0146077763619711,-0.017078691916068,-0.9997474336812244,,
0.0107106,-69.10665645473294,-261.07943408309865,-976.5170230785372,-0.0641658791659325,-0.0155759568527197,-0.997817683506854,-11.998706259406582,-257.4347206227281,-977.4144505980956,-0.0154021312260376,-0.019082454616676,-0.9996992719210605,,
0.0190805,-69.10714451347819,-261.0730951610984,-976.5134376348448,-0.0642765206102044,-0.0148478559580024,-0.9978216624586256,-11.998911113843477,-257.427931807428,-977.4137911386648,-0.0160112352384285,-0.0222476007082731,-0.9996242717185616,,
0.02733,-69.93576858752846,-260.0715598552051,-976.7894354955984,-0.0662403798242528,-0.0137177523108945,-0.9977093942387608,-11.9985769966638,-257.4258398190279,-977.4025078807492,-0.0162397478853588,-0.018883377729411,-0.9996897962038764,,
0.0357026,-69.93773824567896,-260.0752387743129,-976.7985875304756,-0.0654831196568839,-0.0136932214263222,-0.997759718933858,-14.718789091548205,-255.75554348868303,-977.9317197181424,-0.0191619770615626,-0.0185344606508802,-0.9996445830411294,,
0.0440785,-69.93870983379801,-260.0688730295672,-976.7921774324644,-0.0656217664938708,-0.0134239350097653,-0.9977542692121528,-14.718565802086596,-255.7527010104765,-977.9288227371532,-0.0191274844680868,-0.0184248984631753,-0.9996472690176994,,
0.0525127,-69.9373522319713,-260.07191480764266,-976.7990798282808,-0.065670913739513,-0.0153347366190349,-0.9977234972383088,-14.720947139475966,-255.75120388767164,-977.930340730962,-0.0192612606016878,-0.018119418077658,-0.9996502841136796,,
0.0607281,-68.53316552229883,-260.00350679334724,-976.9052879012748,-0.0646272869505377,-0.0115854753312595,-0.9978422172582002,-14.720195324305154,-255.75201334701748,-977.938996414902,-0.0178709248060492,-0.0205299724645625,-0.9996295065058758,,
0.0691047,-68.53370959902799,-259.991320060281,-976.8947015251384,-0.0637147043947901,-0.0147767692962825,-0.9978587492892212,-14.593937046010064,-256.8193434842317,-977.2142109123618,-0.0195398918440816,-0.0183903777758316,-0.9996399284902456,,
0.0774939,-68.5368832101397,-259.9878576058475,-976.8961602803256,-0.0646688638329445,-0.0136182317398027,-0.9978138512843148,-14.59327877482997,-256.8164204479997,-977.2123019910018,-0.0194616497843353,-0.0170549796451165,-0.9996651298594826,,
0.0857057,-68.53361133727407,-259.980612139223,-976.8918565822144,-0.0646480259775317,-0.0129519646788085,-0.9978240723435002,-14.59462109645328,-256.8124226710153,-977.212602827094,-0.0192376796252443,-0.018899162437427,-0.9996363005322486,,
0.0940783,-71.5440901629122,-260.2675843872436,-976.2280690509992,-0.0659647999465974,-0.0153355375843892,-0.9977040976436864,-14.596762758029229,-256.8066475144905,-977.201184158151,-0.0182582931617248,-0.0183498696232059,-0.9996649023626024,,
0.1023516,-71.54107763163664,-260.26758855216474,-976.2284394569064,-0.0664030265629768,-0.0148517654673568,-0.9976823458023996,-12.867316868298287,-261.73076453126293,-975.637656787984,-0.0172051254366715,-0.0247885004435843,-0.9995446532819166,,
0.1107034,-71.54026684341538,-260.2659931784052,-976.2374066208096,-0.0684225024431235,-0.0151292567338582,-0.9975417117845756,-12.867062219658283,-261.7320396720673,-975.639935044499,-0.0165098530054436,-0.0250324696314025,-0.9995502989934482,,
0.1193148,-71.54133729440372,-260.2689217928842,-976.242014385016,-0.067740235847321,-0.0117514967728207,-0.9976337818914052,-12.865370536942152,-261.73315252263075,-975.6451220974884,-0.0168357814089492,-0.0234136383918833,-0.9995840925112826,,
0.1273329,-70.20176267380268,-261.49952178913173,-976.0163096155655,-0.0668095708549743,-0.0138954526195556,-0.9976689819968704,-12.86454862946517,-261.7351410818002,-975.6458882730656,-0.0182043703114064,-0.0248445752216959,-0.9995255614458386,,
0.135788,-70.20017593093775,-261.4929610945794,-976.0092911407072,-0.0672716297032895,-0.0155718993260538,-0.9976131734236684,-14.589364584399204,-259.89640946916893,-975.5408076078426,-0.0181948266778356,-0.0203710408374849,-0.9996269148924318,,
0.1441787,-70.20014008451304,-261.49400811536253,-976.0178979808348,-0.0668578452620485,-0.0142564752892685,-0.997660654450822,-14.590775197997257,-259.8909230223893,-975.5380218071962,-0.018246590890763,-0.0202021156205863,-0.9996293995503122,,
0.1523297,-70.20204560162476,-261.49044091764483,-976.0168067412834,-0.0661723220626492,-0.014634879299469,-0.9977008790718424,-14.59131787541074,-259.9013688677072,-975.5557508129632,-0.0186268635423799,-0.0208001975219943,-0.9996101198655504,,
0.1607618,-69.53867592638098,-256.74846387163893,-977.7625660652257,-0.0663669071638239,-0.0091178405421162,-0.9977536262110784,-14.592080064396216,-259.89222396546165,-975.5488826547517,-0.0187892538726895,-0.0217515970866712,-0.9995868306270782,,
0.1691065,-69.5426564305736,-256.7374190341793,-977.754144578098,-0.0651016060154617,-0.0097911875479818,-0.9978306036299984,-15.055198175421925,-256.6853567238057,-976.93131505415,-0.0179586417329406,-0.0189214661644587,-0.999659674742007,,
0.1773293,-69.54709899085887,-256.7592785458088,-977.7876833838424,-0.062789451478601,-0.0110514563357158,-0.9979656056677884,-15.057055317799785,-256.6824325675926,-976.9345529821862,-0.0195342841293315,-0.017591451811732,-0.9996544165694012,,
0.1857033,-69.548113053756,-256.74905501860576,-977.7702084815612,-0.0647205511183704,-0.0095232342120497,-0.9978579850224562,-15.061391029209624,-256.68828215610245,-976.9385336023158,-0.018139981217765,-0.0165931388259367,-0.9996977587377708,,
0.1941597,-69.46754389773943,-257.4609067779314,-977.5294188553992,-0.065873303390251,-0.0109745560130441,-0.9977676417988168,-15.058147914470023,-256.6895438464511,-976.936508748688,-0.0170544047944782,-0.01924698400835,-0.9996692957591968,,
0.202327,-69.46690980902062,-257.4666809404457,-977.536734688908,-0.0653535703826634,-0.0105282878302597,-0.99780662755546,-14.50670041036035,-259.5943541562359,-975.7443069006572,-0.0189387201197363,-0.0214678576369827,-0.9995901439933792,,
0.2107023,-69.46304373032586,-257.469955654244,-977.5391559038064,-0.0661729371985252,-0.0108572501193856,-0.9977490979712108,-14.50813342838972,-259.59371783356687,-975.7370564662584,-0.0172952328443322,-0.0205053859501287,-0.9996401372833608,,
0.219088,-69.46548879550417,-257.46474552713033,-977.5320919821949,-0.0660870193446493,-0.0102743726570476,-0.9977609649313024,-14.505992486653575,-259.58860932059736,-975.7321499802514,-0.0195912482317969,-0.0203278146354324,-0.999601402032264,,
0.2273276,-69.18393117038987,-259.3871355558136,-976.7132795443692,-0.0658620046525023,-0.0126974794444254,-0.9977479493133082,-14.50659535088742,-259.5904426413137,-975.7412831866966,-0.0194283956544105,-0.0213758411085066,-0.9995827183676194,,
0.2357037,-69.18225838440779,-259.3869068931616,-976.7146105109092,-0.0653536184286355,-0.0145978732790815,-0.9977553841769092,-14.715658703119976,-262.27408910299863,-974.6795790501318,-0.0169473911162509,-0.0248136246736773,-0.9995484330260874,,
0.2441069,-69.18642813607862,-259.38937827388634,-976.7163839447504,-0.0650934654431381,-0.0120697309579749,-0.9978061747409688,-14.711559750239593,-262.2650255882944,-974.6648187083038,-0.0190554965663375,-0.0229723952357759,-0.999554479309528,,
0.2523293,-69.18164744008426,-259.38986267909206,-976.7209645553124,-0.065593656165319,-0.013228332677548,-0.9977587300973308,-14.709977895388652,-262.26917856433937,-974.6663720848568,-0.0194271682486014,-0.0238086743249632,-0.9995277545724922,,
0.2607053,-69.391674402164,-259.36698005375536,-976.8966984217471,-0.065013097528396,-0.0126074943447035,-0.9978047645888004,-14.711895086119368,-262.2777352100682,-974.6700385042104,-0.017847771847109,-0.0234595829491109,-0.999565458090638,,
0.2691041,-69.39113330485937,-259.3676222046765,-976.9002934183612,-0.0654651097703156,-0.0138310041775739,-0.9977590003233248,-12.807415924076206,-265.92708991240687,-973.0122821883036,-0.0159198266194108,-0.0271660153201276,-0.9995041604375814,,
