timestamp_sec,icX_left,icY_left,icZ_left,igX_left,igY_left,igZ_left,icX_right,icY_right,icZ_right,igX_right,igY_right,igZ_right,stimulus_order_from_viewers,reference_fixation_id
-0.0155469,-38.75079531920571,-117.57012309057176,-711.1134829975931,-0.0558053471405258,-0.0274213212833547,-0.9980650451596832,16.65102788936808,-113.94943836719048,-716.7500830514136,0.009914796378396,-0.0285512035317174,-0.9995431584427285,,
-0.0072554,-38.75079531920571,-117.57012309057176,-711.1134829975931,-0.0558053471405258,-0.0274213212833547,-0.9980650451596832,16.654701833868227,-113.94973672983716,-716.757048910563,0.0053686572729745,-0.0289901962328147,-0.9995652785293556,,
0.0011319,-38.74740257439072,-117.56777000502498,-711.1152882890376,-0.0586249991158555,-0.0282378532849434,-0.9978806206759022,16.223411415630814,-115.98443763484931,-716.4717326683273,0.006608014607712,-0.0310737601027965,-0.9994952504019308,,
0.0094631,-39.32579353105885,-112.51058145125222,-712.1445699715428,-0.0576371344854628,-0.0207336709939899,-0.9981222748818992,16.223213245302865,-115.98981412402736,-716.4810012013293,0.0071823183376291,-0.0291477005394475,-0.9995493113681584,,
0.017751,-39.32764280221146,-112.50884269954967,-712.1342774204905,-0.0562410659591683,-0.0173608792171194,-0.9982662682734426,16.222139150612314,-115.981309947887,-716.4684487463591,0.0076617778485672,-0.0295427922241413,-0.9995341517866214,,
0.0261813,-39.33047887651445,-112.5122049888058,-712.1503658063078,-0.056338036639519,-0.0184546404755662,-0.9982411792109768,16.227842382897993,-115.97840741846628,-716.4552534943696,0.0031166667552002,-0.0284271522830891,-0.9995910080635034,,
0.0344779,-39.331586369757545,-112.51237780274406,-712.1540796435534,-0.0561314244549768,-0.0207205230344452,-0.9982083565638156,15.694740005040114,-115.40411726985955,-716.3446958223614,0.0080608288389184,-0.0285228271083066,-0.999560639167119,,
0.0427476,-38.54287131277853,-116.20024876764242,-711.2069597459296,-0.0542848180305124,-0.0222266654981817,-0.9982780844395144,15.697786010538778,-115.39815548914336,-716.3295986935645,0.0038973138568356,-0.0283755930109557,-0.9995897341739648,,
0.0511258,-38.53487075458355,-116.2036161869661,-711.2120952382838,-0.0593624550038763,-0.0219576497543891,-0.9979949702043474,15.694412259644178,-115.39542796985218,-716.3348519035709,0.0064978722792358,-0.0305080638725774,-0.9995133994572508,,
0.0594628,-38.54168302932066,-116.20378657448664,-711.2175347246956,-0.0566525994521655,-0.0247674657694639,-0.998086697444,15.696337126020817,-115.39673345002814,-716.3476603389386,0.0065773398707719,-0.030869632943234,-0.9995017780685408,,
0.067745,-38.54265209912926,-116.20794945715784,-711.226790381743,-0.0531706679908234,-0.0207931833380929,-0.9983689316039828,15.994016963454264,-114.92194381082292,-716.6040322724025,0.0070666592043211,-0.0275403961092784,-0.999595712730819,,
0.0761169,-39.11930593820342,-116.61615216453444,-710.9387353266574,-0.0564628894962699,-0.0221050940349738,-0.9981599605912056,15.99229615077747,-114.9254179145628,-716.6146635910536,0.0072950420597342,-0.0273326853306342,-0.9995997732462544,,
0.0843743,-39.117390961164006,-116.61379781511071,-710.9331608658553,-0.0570282497260924,-0.0246625638139355,-0.998067901837997,15.9927476836194,-114.92781430820702,-716.6336166559131,0.008348749337757,-0.0287362953273551,-0.9995521615780514,,
0.0927461,-39.11489990287929,-116.61290235710072,-710.9283839526331,-0.0559486511588091,-0.0239184286029865,-0.9981471120063784,15.99794840808956,-114.91963757121582,-716.6169956662853,0.0064066167120137,-0.0306351028058414,-0.9995101028695914,,
0.1011229,-39.11143517371681,-116.62630261810594,-710.9475215927757,-0.0599178312686679,-0.0210843757705726,-0.9979806123339392,18.33151235875437,-115.86091416558996,-715.5898579982703,0.0094069687185106,-0.0325300508033847,-0.9994264879090704,,
0.1093699,-39.11104983342919,-116.6190962989306,-710.9357920146783,-0.0560371559968084,-0.0214083675099298,-0.9981991379220624,18.330307542830848,-115.86821529948838,-715.6025948277007,0.0108946264294359,-0.0310238568303802,-0.9994592675153556,,
0.117747,-42.13436036398121,-110.36289367941596,-712.2372777879426,-0.0576768383354208,-0.0132596363398684,-0.9982472461087802,18.336931423364085,-115.87397834619132,-715.6191151404465,0.0079214758109046,-0.0302197020029119,-0.9995118907906164,,
0.1261243,-42.135638728185285,-110.35894666892952,-712.2400830796248,-0.0586495318129518,-0.0162147626533175,-0.9981469400294816,18.333973142848244,-115.87742056449866,-715.6182023179044,0.0104527683120319,-0.0292080995461374,-0.9995186974516878,,
0.1343689,-42.1245655371299,-110.36578467992445,-712.2302391322402,-0.0630039043889777,-0.014146953371245,-0.99791300810344,15.375414719476831,-117.1611429341664,-714.7820556862865,0.0083187650328638,-0.0313225275629759,-0.999474710743296,,
0.1427481,-42.12436053796435,-110.36331282600725,-712.2284914907078,-0.0607143573154699,-0.0142655284368556,-0.9980532358116908,15.38044430513251,-117.1634272141274,-714.7941045061536,0.0042361053608123,-0.0317888926648945,-0.9994856285682712,,
0.1511208,-39.75694197047277,-114.05059509264842,-711.7010464659214,-0.0548858191174949,-0.0200983258401523,-0.9982903406114998,15.38057418808512,-117.16361687677312,-714.8051902568301,0.0032727879794514,-0.0352422852770288,-0.9993734388041812,,
0.1593721,-39.7559959404019,-114.05172666067226,-711.71125692361,-0.0551382625029681,-0.021229959668992,-0.9982530044135136,15.38211434427778,-117.1681939299852,-714.792851226345,0.0037158539670308,-0.0290088267985178,-0.9995722487129528,,
0.1677486,-39.7540421295592,-114.04904181129166,-711.7053111189962,-0.0568318023720967,-0.0224063465232292,-0.9981323067983624,16.59191758977592,-113.99737919271092,-716.0557275221488,0.0055853079119947,-0.0275812014294492,-0.9996039624087314,,
0.1761169,-39.75339474194965,-114.05362786825744,-711.7129771422788,-0.0540933014894795,-0.0212070197757797,-0.9983106615909688,16.59456739561312,-114.00170375704994,-716.0661701190293,0.0061657780448131,-0.0242373742745167,-0.9996872175182492,,
0.184393,-37.444810874799856,-118.97097256321744,-710.555935976248,-0.0504008270012791,-0.0298190869234216,-0.9982838167037672,16.59315340892352,-114.00064585069838,-716.0672278485138,0.005984045342776,-0.0263501446870823,-0.999634863875958,,
0.192746,-37.44455722730534,-118.97234531801595,-710.552454962475,-0.0490941873644431,-0.0290430406322132,-0.998371805770706,16.59484292614291,-114.00104573657376,-716.0724008771879,0.0039899525904399,-0.0269131237356381,-0.9996298135055376,,
0.2011707,-37.441537451306175,-118.97234396528064,-710.5536381626772,-0.0491602050911287,-0.0279461987807208,-0.9983998618835576,16.528797743132987,-114.2467757398471,-716.363925683638,0.004646032432987,-0.0305277654444029,-0.9995231212531318,,
