timestamp_sec,icX_left,icY_left,icZ_left,igX_left,igY_left,igZ_left,icX_right,icY_right,icZ_right,igX_right,igY_right,igZ_right,stimulus_order_from_viewers,reference_fixation_id
-0.0136592,-29.347476115966053,-232.24524664817983,-793.9644284589974,-0.0228274182730794,0.0057774156159001,-0.999722726781675,24.2893687431183,-231.9752293389449,-790.614230668467,0.0301236789762154,0.005107400089922,-0.9995331302309388,,
-0.0052599,-28.01333685609974,-232.9126234676825,-793.8464617792279,-0.0221799446725543,0.0045505679044864,-0.999743638332382,24.292939300463843,-231.9755918143213,-790.6209165635019,0.0314238743898885,0.0032011024145819,-0.9995010220413282,,
0.0031274,-28.013546066569777,-232.92058907742765,-793.8589726584569,-0.0224261243146525,0.0039787332996763,-0.9997405856668784,24.28896878315954,-231.972226055051,-790.6124569271519,0.0296167674624079,0.0054036855326493,-0.9995467209029008,,
0.011418,-28.015170336332712,-232.92060462198805,-793.8576458193623,-0.0219539757079774,0.0040755708262764,-0.9997506752551124,22.813839490738967,-232.04524131081396,-790.4842647150114,0.026613438684644,0.0045144988110726,-0.9996356056993284,,
0.0197405,-28.015344656521272,-232.9174561608024,-793.8479886490892,-0.0215592672691063,0.004490467323147,-0.9997574874428492,22.81347171387455,-232.04527897949,-790.4831122362441,0.0286853032894155,0.0039258818556998,-0.9995807825417856,,
0.0281195,-27.934632481584227,-232.2485412872762,-794.1460113584656,-0.0218154584138339,0.0060355553929105,-0.999743796102428,22.811215295239336,-232.052496338477,-790.4849915700021,0.0286807892668357,0.0052315465886538,-0.9995749312819534,,
0.0363689,-27.93665897552341,-232.2488248472036,-794.1465941811487,-0.0226948740720793,0.0041430726180466,-0.9997338534030612,22.8087211415866,-232.04967729766923,-790.4868904109237,0.0288740970427681,0.0058291502402055,-0.9995660596115904,,
0.0447842,-27.936332015230985,-232.2485935890182,-794.1443877375439,-0.021808760644744,0.0045779517769692,-0.9997516793267556,23.70063247697349,-233.6722320193905,-789.9302300721489,0.0293953307713062,0.0004560161221092,-0.9995677598733071,,
0.0531843,-27.93417761426835,-232.24803409710236,-794.1390196291848,-0.0195962693611324,0.0055652051339692,-0.9997924858284056,23.7041433144724,-233.67097775996208,-789.9297756717453,0.0304471684546279,0.0008894748360488,-0.9995359817273268,,
0.0613723,-28.92624192684529,-231.20442319486216,-794.2566512058964,-0.0244948109579057,0.0050831157451377,-0.9996870341114052,23.708343418367345,-233.68001808596,-789.9282916098529,0.0261114631918575,-0.0004103205243522,-0.9996589534071344,,
0.0698669,-28.932886124161705,-231.2165129854305,-794.2831098851921,-0.0228148089552666,0.0027121319201061,-0.9997360295761988,23.71032123142887,-233.68170493719416,-789.9389613065813,0.0309153853233538,0.0011056076984949,-0.9995213937589956,,
0.0782194,-28.9281178006812,-231.23532855177007,-794.3265669450367,-0.0231491949427129,0.0046736119200586,-0.999721097169168,24.79332574567372,-235.04506974652296,-789.5927123524606,0.0326992825165817,0.000843088616224,-0.9994648798854744,,
0.3281191,-29.34563325636213,-233.0399459874849,-793.9402384738484,-0.0349420984324936,-0.0045938170260535,-0.999378780344202,24.84500795814303,-232.81531969318516,-789.98787119184,0.0152623165962635,-0.0145960927410961,-0.9997769830161168,,
0.3364143,-29.34563325636213,-233.0399459874849,-793.9402384738484,-0.0349420984324936,-0.0045938170260535,-0.999378780344202,24.84145928583831,-232.7712270292973,-789.9749875177631,0.0181228031390141,-0.0185833367597361,-0.9996630550346746,,
0.3447799,-29.33767652593382,-233.00593360729027,-793.9380731057332,-0.0369209907381461,-0.0071832452635337,-0.9992923703453346,25.129922367967264,-233.2107220204417,-790.0261264416605,0.0144360506805753,-0.0202753707844223,-0.9996902069042698,,
0.3531819,-29.333498770832385,-232.9766093398848,-793.9606924298859,-0.0301109261210768,-0.0039215098443994,-0.9995388706241852,25.11868078681548,-233.17051480708227,-789.987368030428,0.018598499464774,-0.0194729018107522,-0.9996373852116214,,
0.3613728,-29.261000263685908,-233.14997736613597,-793.8696121615573,-0.029232447243595,-0.0027817718893162,-0.9995687699069564,25.11699830039233,-233.14966632253717,-789.9842468084829,0.0165712377370709,-0.0132064888814671,-0.9997754661579196,,
0.3697432,-29.25928581655359,-233.12988647359708,-793.8577283322967,-0.031016004927954,0.0012191468330148,-0.999518144467277,25.11911034340057,-233.1504212319329,-789.9974873702732,0.019832050737223,-0.0173371652542485,-0.9996529960263728,,
