timestamp_sec,icX_left,icY_left,icZ_left,igX_left,igY_left,igZ_left,icX_right,icY_right,icZ_right,igX_right,igY_right,igZ_right,stimulus_order_from_viewers,reference_fixation_id
-0.0125009,-45.46667120878065,-247.38485210987469,-799.6941272267912,-0.0340495526407413,-0.0203000972618512,-0.99921395807711,10.338840193506094,-253.11723123491817,-797.4367902176141,0.0015977322186943,-0.0285316592570719,-0.9995916124457008,,
-0.0041727,-45.42156971532687,-247.30256450644004,-799.5437514958626,-0.0490743549524828,-0.0189382808688061,-0.9986155662734942,10.342663407548574,-253.1156073135301,-797.4288885167106,-0.0008244200937998,-0.0269837493466024,-0.9996355323830324,,
0.0044804,-45.426003841666684,-247.3062529822098,-799.5488664567235,-0.0476562734939263,-0.0195771212331829,-0.9986719260702652,10.346267013024722,-253.11826894102597,-797.4328878564116,-0.0023799431549324,-0.0267732264455797,-0.9996386998392336,,
0.0127034,-45.46174929218077,-247.37876034350708,-799.6711872634884,-0.0394505266752441,-0.017165569137853,-0.9990740709182776,10.398673583701129,-252.36434675056907,-797.9127372317337,-0.0014618297629011,-0.0258139243801059,-0.9996656963014398,,
0.0208073,-45.70294868810528,-247.1586387322524,-799.4346134330477,-0.0510500205176879,-0.0215872507435502,-0.9984627614540652,10.397791399299606,-252.36862731746663,-797.9223166844753,0.0004159483875058,-0.0254281517140062,-0.9996765657388136,,
0.0291612,-45.706049028611766,-247.16546250328392,-799.444316516842,-0.0484186668284561,-0.0204831014463656,-0.9986170813969149,10.397577584448094,-252.36514369031792,-797.9250006865574,-0.0002206663631717,-0.0269767149484181,-0.9996360378442484,,
0.0375107,-45.7423420668036,-247.2446625239588,-799.5681799849186,-0.0406927096520099,-0.0196552512721036,-0.9989783653706458,10.398308962778632,-252.36535995262625,-797.926384968754,-0.000876708652793,-0.0262369473269248,-0.9996553676027063,,
0.0458968,-45.69946287740382,-247.15634452700093,-799.417001642074,-0.0522784434727517,-0.0195388655589714,-0.9984413838982908,10.419655391813002,-251.50624325625563,-797.8855686637827,0.0009139518865573,-0.0237810217376125,-0.9997167737399748,,
0.0542164,-45.04099723634977,-247.45103559954424,-799.3380993146789,-0.0504341197830653,-0.0202773124071676,-0.9985215221332232,10.41930324613922,-251.5051149231172,-797.8841747485932,0.0012138515444642,-0.0246216411739208,-0.9996961044989274,,
0.0625347,-45.08249745699781,-247.53757808400965,-799.488047952674,-0.0379723575036832,-0.0181263290924241,-0.9991143759646568,10.422174773785104,-251.5020393786868,-797.8833829919,0.0015156491452115,-0.0233766869545752,-0.9997255790039068,,
0.0708473,-45.0398479650524,-247.4467783346575,-799.3426960445269,-0.0523552915913986,-0.0220098508371254,-0.998385942363226,10.420425024423402,-251.50020430654635,-797.8861432427806,0.0029965323196419,-0.0242745713436953,-0.9997008382411894,,
0.0791874,-45.04370440616152,-247.4506047950429,-799.3559925613586,-0.0490018961221033,-0.0201068458969117,-0.9985962792462808,10.973659886547017,-253.19083377763687,-797.4422891161653,0.0036115509751787,-0.0268767264968988,-0.9996322315093508,,
0.0875412,-44.33523678233328,-248.4962864811329,-799.0084677538936,-0.038657923435385,-0.0248230143856476,-0.9989441340297632,10.9765740243058,-253.1906361674587,-797.4273427273313,0.0012440740489179,-0.0256994628307328,-0.9996689401446724,,
0.0958101,-44.29565845460864,-248.4166079561592,-798.8778084422074,-0.0498008900835821,-0.0228486916365276,-0.998497775980188,10.978315920517408,-253.18737194508628,-797.4376730813908,0.0026540384574558,-0.0283619979673319,-0.9995941942364248,,
0.1041833,-44.29466628359984,-248.4185291020785,-798.8821151997453,-0.0493492867850284,-0.0226420947492129,-0.998524903765137,10.980162326369154,-253.1858245254578,-797.4285600221591,0.0017608348660969,-0.0268786458795585,-0.9996371530991908,,
0.1125675,-44.33340267458853,-248.4904725216981,-799.0155170557819,-0.0388977025683928,-0.0240033991324048,-0.998954856620153,10.444919780348464,-253.7134414751129,-796.9999828120651,0.0037745307848219,-0.0248676521975929,-0.9996836263496236,,
0.1208038,-45.12521535988925,-246.11804015331143,-799.7083555393384,-0.0494103459669328,-0.0199221977566751,-0.9985798534658966,10.444585391884328,-253.7093419741756,-797.0057368076688,0.0017336599630128,-0.0285824893839092,-0.9995899337847252,,
0.1291622,-45.126568429255336,-246.1162888899519,-799.7156677540888,-0.0472957369400624,-0.0189490497377175,-0.9987011799238718,10.443363552401262,-253.7102705709838,-797.0090292250129,0.0007519370326625,-0.0282336163506713,-0.9996010691763298,,
0.1375459,-45.16698435514169,-246.18542127999385,-799.8425281569743,-0.0383636089179585,-0.0225458674500266,-0.9990094681091444,10.442120425135414,-253.70446069335864,-797.0059678680052,0.0004008191337523,-0.0283628618518864,-0.9995976127480458,,
0.1458386,-45.13008141523843,-246.112813211015,-799.7190171062904,-0.0483501361074133,-0.0179156467002355,-0.9986697622045568,9.061006706264257,-251.25759043481835,-798.539063372637,0.0018941887979623,-0.0244584234096083,-0.9996990535021596,,
0.1541541,-45.88957022607013,-244.63509267770976,-800.6801279306435,-0.0485724464155177,-0.0167589732538962,-0.9986790546840796,9.05871929817324,-251.2654014720317,-798.5491619535863,0.0015752398959006,-0.0236595704807304,-0.9997188321442874,,
0.1625495,-45.92488336301799,-244.70562567580023,-800.7998542151836,-0.0438945708448597,-0.0174268788213335,-0.9988841627260348,9.058135975265904,-251.2618370562245,-798.5424466765182,0.0003666889629788,-0.0233849884216584,-0.9997264665175788,,
0.1708056,-45.896605806366026,-244.6344322341084,-800.6821363287942,-0.0474117998271862,-0.0147510208663203,-0.998766503553532,9.058419926709025,-251.25956678958855,-798.5417856932629,-0.0003767434262486,-0.0240967682651516,-0.999709559734009,,
0.179122,-45.89696275103127,-244.6352149883235,-800.6876052460267,-0.0482225838169136,-0.0167887176243623,-0.9986955098379834,10.236613580519265,-250.3012095915149,-798.9813370410436,0.0010738798059692,-0.0245665016634993,-0.999697621172612,,
0.1875301,-45.760244769163165,-244.0853938331242,-801.1056284964633,-0.0429528725737525,-0.0135744237716424,-0.998984877641764,10.232121924259602,-250.30746714613124,-798.978364856301,0.0011946180774755,-0.0224441352692472,-0.999747384932646,,
0.1958071,-45.72782373035953,-244.01510075929636,-800.985833930488,-0.0488658005000848,-0.0188260800003562,-0.9986279148177792,10.236246647723902,-250.3030931586544,-798.9753744545019,0.0021886000117146,-0.022967832003169,-0.9997338089326891,,
0.2041669,-45.73321987974479,-244.01382295781804,-800.9894493461345,-0.0467279659270346,-0.0181132768043031,-0.998743413697298,10.234455369155391,-250.30518844426987,-798.9825691187445,-0.0005162393428447,-0.0226563678698841,-0.9997431782672416,,
0.2125858,-45.76222413576666,-244.0860078801268,-801.1131951197792,-0.045566559012281,-0.0220306295413369,-0.998718348715889,11.412232466968083,-250.0508089957953,-799.6070661703676,0.002313974177354,-0.0236285076616029,-0.999718129849205,,
0.2208036,-45.43474171952025,-243.56211446327688,-801.2599793607668,-0.0483424450885847,-0.0155859028653481,-0.9987092107489188,11.411397737731956,-250.04959061649188,-799.6099181489435,0.0026756084457287,-0.0233601364243694,-0.999723534356214,,
0.2291359,-45.429558222845806,-243.55621753058625,-801.2519588564508,-0.0501156228936033,-0.0182445403581515,-0.9985767677495332,11.417053903127474,-250.04511636230137,-799.5975867732183,0.0024722217575449,-0.0232038368385228,-0.9997276979635767,,
0.2375524,-45.46949788852688,-243.63012940905747,-801.3656229470377,-0.0413707026424496,-0.0167731889495956,-0.999003065608575,11.41527350996714,-250.05354518749743,-799.6082708918433,0.0021553344328213,-0.0225020532777474,-0.9997444734189672,,
0.2458655,-45.42496182434597,-243.5524474213416,-801.2313223431045,-0.0511373079456482,-0.0142547857755634,-0.9985898942101128,11.196090891289153,-251.7324800802723,-798.3393836654196,0.00209072247362,-0.0247625643711899,-0.9996911744560424,,
0.2541561,-45.891608297047455,-245.2267900993805,-800.6459763145931,-0.0520416896229693,-0.0168493592008959,-0.998502759953975,11.193297527259812,-251.73857916684065,-798.3503470427177,0.0032115807449027,-0.0242487449367209,-0.9997007972979282,,
0.2625601,-45.936048727917296,-245.30410236615512,-800.7739465738562,-0.0413590663230569,-0.0172126820797933,-0.9989960716682048,11.195101979932538,-251.7363300676266,-798.3523199244077,0.0028777280609851,-0.0267727244644645,-0.9996374042151268,,
0.2708659,-45.89646388871742,-245.2313131140392,-800.6615758791163,-0.0498825375974486,-0.0213833736133,-0.9985261557794832,11.195538174409483,-251.74580112984412,-798.3557862262473,0.0017290840250126,-0.0246469063059528,-0.999694723542132,,
0.2792322,-45.89206910539515,-245.22898802800051,-800.6408239128297,-0.0499917055853403,-0.0165441620556695,-0.9986125975945548,10.861356619483196,-251.07348576911147,-798.6300786192527,0.0018249032564519,-0.0230320649972294,-0.9997330612268795,,
0.2875539,-45.73770589408305,-245.4025522430176,-800.5417766157633,-0.044300561405893,-0.01974145646927,-0.9988231751193976,10.858754605163451,-251.0775405502602,-798.6455895736154,0.0003750542249134,-0.0239068850374241,-0.9997141192271596,,
0.2958084,-45.70414834202297,-245.333785725393,-800.43147379046,-0.0485379906648989,-0.0218335892718039,-0.9985826745150972,10.860122792624672,-251.0744890968486,-798.6473582739579,0.0014151289677269,-0.0246532743118151,-0.999695060243728,,
0.3041668,-45.7053443014801,-245.3356096426252,-800.4253266241104,-0.0477933756370979,-0.0207780217189684,-0.9986411102386368,10.855367649572532,-251.07450513089475,-798.6430406570145,0.0027707450087781,-0.0243245561689049,-0.9997002745519692,,
0.3125761,-45.744713955872015,-245.4193308562431,-800.565206472068,-0.0406598226286142,-0.019108934599165,-0.9989903039781188,9.946336990662129,-249.8987515953476,-798.8422431456903,0.0024915214547104,-0.0242999405108359,-0.9997016080871386,,
0.3208072,-45.9211759080723,-245.1518007130326,-800.4027114185856,-0.04885522505042,-0.0203950807947508,-0.9985976204981902,9.947072277778314,-249.89973871006484,-798.8448723995825,0.0006003083128043,-0.0241681795146315,-0.9997077266525844,,
0.3291672,-45.91858067109278,-245.1532102013722,-800.4087630456487,-0.0516827351684039,-0.01921708585118,-0.9984786419833428,9.94600185788229,-249.9047798828636,-798.8514330706254,0.0011912341129659,-0.0237168100788982,-0.9997180071805096,,
