timestamp_sec,x_dva,y_dva,pupil_diameter_mm,stimulus_x_deg,stimulus_y_deg,luminance,fixation_id
0.0017225,3.426778488333814,-8.919816423767099,4.3830403059,0.0,0.0,dark,1.0
0.0101438,3.398298654362441,-8.845335307231178,4.3768570421,0.0,0.0,dark,1.0
0.0183468,3.579501783486736,-8.854275652889621,4.3768079913,0.0,0.0,dark,1.0
0.0267786,3.530481111287763,-8.91321026279709,4.3591777778,0.0,0.0,dark,1.0
0.0350943,3.5277689467209554,-8.941075254290276,4.3660426715,0.0,0.0,dark,1.0
0.0433839,3.4484909605539187,-8.903547953605948,4.4020126668,0.0,0.0,dark,1.0
0.051751,3.6293418370012116,-8.891504339905527,4.4017515431,0.0,0.0,dark,1.0
0.0600909,3.61003590417104,-8.882449374653133,4.3939037967,0.0,0.0,dark,1.0
0.0684507,3.5014782480590334,-8.824768645424951,4.3891709848,0.0,0.0,dark,1.0
0.0767965,3.664714631638639,-8.883490552665506,4.41051046,0.0,0.0,dark,1.0
0.0850999,3.650844541339893,-8.757291699985105,4.4357200002,0.0,0.0,dark,1.0
0.0933457,3.6715485902799556,-8.854555399635839,4.4166272342,0.0,0.0,dark,1.0
0.1017205,3.6884193268457235,-8.89347135106089,4.4260858067,0.0,0.0,dark,1.0
0.1100963,3.576796074995477,-8.765322886051564,4.4154024316,0.0,0.0,dark,1.0
0.1184327,3.592593455101846,-8.894099832127342,4.426259151,0.0,0.0,dark,1.0
0.1267618,3.615770013336112,-8.72852676635636,4.4385711779,0.0,0.0,dark,1.0
0.135147,3.5569174574104,-8.915684330322033,4.4467097598,0.0,0.0,dark,1.0
0.1433754,3.598359869859735,-8.848084205542236,4.460077572,0.0,0.0,dark,1.0
0.1517206,3.646898823581416,-8.740557707509572,4.4433925221,0.0,0.0,dark,1.0
0.1601017,3.623538784798306,-8.751557397360555,4.4451292066,0.0,0.0,dark,1.0
0.1683492,3.709203987791136,-8.836593145833247,4.4608896715,0.0,0.0,dark,1.0
0.1767199,3.5621529605011033,-8.904451318701627,4.4381940066,0.0,0.0,dark,1.0
0.1850977,3.6996931894645253,-8.784415539210952,4.436199158,0.0,0.0,dark,1.0
0.193352,3.735783374814818,-8.754034089203374,4.4517981229,0.0,0.0,dark,1.0
0.2017221,3.826015335305731,-8.84249899708499,4.4632722031,0.0,0.0,dark,1.0
0.2100958,3.7422504220754766,-8.82912600447346,4.4910900069,0.0,0.0,dark,1.0
0.2183496,3.6627961966073874,-8.754335472495182,4.4688377201,0.0,0.0,dark,1.0
0.2267182,3.6310551902551325,-8.808476045952082,4.4862192246,0.0,0.0,dark,1.0
0.2351087,3.70738277294927,-8.795233533438608,4.4584662325,0.0,0.0,dark,1.0
0.2433467,3.8109598166175704,-8.795404503370591,4.4772832271,0.0,0.0,dark,1.0
0.2517189,3.691478356143543,-8.683375933110971,4.496823137,0.0,0.0,dark,1.0
0.2600971,3.7534347379610327,-8.68421276567601,4.464075537,0.0,0.0,dark,1.0
0.2683476,3.696423403021043,-8.821062967161373,4.4737416918,0.0,0.0,dark,1.0
0.2767214,3.713846875961916,-8.748824103413954,4.5007314355,0.0,0.0,dark,1.0
0.2850947,3.6299964167612315,-8.80686148674061,4.4807136306,0.0,0.0,dark,1.0
0.2933437,3.6837053592953968,-8.717201805643557,4.5096592179,0.0,0.0,dark,1.0
0.3017209,3.6957514427561335,-8.699956957618351,4.4880255784,0.0,0.0,dark,1.0
