timestamp_sec,x_dva,y_dva,pupil_diameter_mm,stimulus_x_deg,stimulus_y_deg,luminance,fixation_id
0.0026835,-1.1072585035103557,-1.8010083113016007,4.0941204739,0.0,0.0,dark,0.0
0.0109617,-1.0744920893938048,-1.8375437426763361,4.0782827157,0.0,0.0,dark,0.0
0.0192926,-1.0297242399376276,-1.7993113083070704,4.0971733267,0.0,0.0,dark,0.0
0.0276569,-1.0920528208881652,-1.7951636082277864,4.0802712969,0.0,0.0,dark,0.0
0.0359058,-1.1614506453399882,-1.7694872960108785,4.0673452448,0.0,0.0,dark,0.0
0.0443243,-1.0158189733662204,-1.8646400482648176,4.0884473796,0.0,0.0,dark,0.0
0.0526569,-1.0909292307684058,-1.7345913277401588,4.0770713727,0.0,0.0,dark,0.0
0.0609058,-1.0499734174192954,-1.7285637601100747,4.056715843,0.0,0.0,dark,0.0
0.0693403,-1.085157741256479,-1.8088261360784617,4.0997833159,0.0,0.0,dark,0.0
0.0776634,-1.3616162670873206,-1.9111002286843057,4.0592970385,0.0,0.0,dark,0.0
0.0859065,-1.509781255497428,-2.160436435409887,4.0630169825,0.0,0.0,dark,0.0
0.0942822,-1.284421105643449,-2.0436437595696035,4.0906470887,0.0,0.0,dark,0.0
0.1026551,-1.1155096694093214,-1.964961304285206,4.0547269376,0.0,0.0,dark,0.0
0.1110029,-1.0765064579521757,-1.8985862271304794,4.1043366057,0.0,0.0,dark,0.0
0.1192821,-1.2387184789640886,-1.817796491055477,4.1043179041,0.0,0.0,dark,0.0
0.1276558,-1.1536203496529036,-1.8756297409657345,4.0767751103,0.0,0.0,dark,0.0
0.1359067,-1.1304190700229848,-2.0145806011359086,4.1105382718,0.0,0.0,dark,0.0
0.1443858,-1.1595993231153745,-1.9718286280709405,4.1136507509,0.0,0.0,dark,0.0
0.1526561,-1.0752258622187154,-1.7803821684623853,4.102929438,0.0,0.0,dark,0.0
0.1609054,-1.205324053651653,-1.8305229505941192,4.1214451662,0.0,0.0,dark,0.0
0.1692788,-1.2737444231940664,-1.8735396689543868,4.0879783645,0.0,0.0,dark,0.0
0.1776641,-1.056626858733404,-1.8733552450623339,4.0998725455,0.0,0.0,dark,0.0
0.1859062,-1.2255458846458507,-1.9077996894599683,4.0812612553,0.0,0.0,dark,0.0
0.1943041,-1.2290313985991204,-1.9637578880780573,4.0665909058,0.0,0.0,dark,0.0
