timestamp_sec,x_dva,y_dva,pupil_diameter_mm,stimulus_x_deg,stimulus_y_deg,luminance,fixation_id
0.0073981,0.8311578046140979,-5.451276958902348,5.3503229371,0.0,0.0,dark,0.0
0.0157375,0.8346494036818792,-5.426314178363853,5.3648710295,0.0,0.0,dark,0.0
0.0239835,0.8182527924547299,-5.37128458404313,5.2774139691,0.0,0.0,dark,0.0
0.0323616,0.9794159497030759,-5.358504787764858,5.2769486217,0.0,0.0,dark,0.0
0.0407341,0.9230398035465196,-5.380467511970791,5.307150271,0.0,0.0,dark,0.0
0.0490304,0.9532847158429161,-5.561590158163338,5.3700329504,0.0,0.0,dark,0.0
0.0573559,0.7431880511425302,-5.4988131646241625,5.3510277376,0.0,0.0,dark,0.0
0.0657328,0.7915596398993636,-5.435931389264278,5.3450646859,0.0,0.0,dark,0.0
0.0739826,0.9351605159694486,-5.414337088209678,5.3567371454,0.0,0.0,dark,0.0
0.0823568,0.8370465478255605,-5.363765617482491,5.3242631914,0.0,0.0,dark,0.0
0.0907397,0.8794379907245244,-5.439074731831091,5.3230970125,0.0,0.0,dark,0.0
0.0989819,0.9078528968198074,-5.446552565071201,5.3207796323,0.0,0.0,dark,0.0
0.1073894,0.9049103597611254,-5.376813073738708,5.3579719944,0.0,0.0,dark,0.0
0.115737,0.8729137965674997,-5.414147658382678,5.3228651492,0.0,0.0,dark,0.0
0.1239852,0.9031073078027677,-5.448069161706929,5.3117978441,0.0,0.0,dark,0.0
0.1323579,0.8421182494947037,-5.551841386800357,5.3420758219,0.0,0.0,dark,0.0
0.1407408,0.9591163036290401,-5.585130220756408,5.3442249482,0.0,0.0,dark,0.0
0.1489811,0.8429147832397417,-5.5272256708086465,5.3596990315,0.0,0.0,dark,0.0
0.1573555,0.9043309044046505,-5.574529184873776,5.3650683877,0.0,0.0,dark,0.0
0.1657384,1.008618700309259,-5.49776917800935,5.3434221119,0.0,0.0,dark,0.0
0.1739853,1.028966280868852,-5.60199591184569,5.3443401911,0.0,0.0,dark,0.0
0.182427,1.1429699219382206,-5.544424988508214,5.3360079927,0.0,0.0,dark,0.0
0.190738,1.0579906740089566,-5.602123141236694,5.368911009,0.0,0.0,dark,0.0
0.1989817,0.9879119755313162,-5.492794902977712,5.3538775797,0.0,0.0,dark,0.0
0.207387,1.063360838338617,-5.472053552694885,5.337399478,0.0,0.0,dark,0.0
0.21574,0.9458571676143256,-5.428528803343055,5.3914475541,0.0,0.0,dark,0.0
0.2239829,0.9957145826893248,-5.510393066981203,5.3518600641,0.0,0.0,dark,0.0
0.232367,0.9681225392391609,-5.465701412691453,5.3626103689,0.0,0.0,dark,0.0
0.2407731,1.068142302642526,-5.469889363637908,5.3305104928,0.0,0.0,dark,0.0
0.2489866,1.0508054603359598,-5.416165217653316,5.3034000168,0.0,0.0,dark,0.0
0.2573598,1.3199238972125487,-5.401454032181741,5.3395291889,0.0,0.0,dark,0.0
0.2657357,1.194312331304009,-5.512388646042941,5.3380173946,0.0,0.0,dark,0.0
0.2740268,1.05403855235007,-5.631657361885723,5.3190700751,0.0,0.0,dark,0.0
